timestamp,app,direction,protocol,src_ip,dst_ip,sport,dport,pkt_len,ip_ttl,tcp_flags,tcp_window,payload_len,inter_arrival_ms,flow_id
1777297843.655337,traffic,in,UDP,10.129.9.167,149.156.96.8,55707,53,59,128,0,0,31,11.395,10.129.9.167:55707-149.156.96.8:53-UDP
1777297843.655555,traffic,in,UDP,10.129.9.167,149.156.96.8,51469,53,57,128,0,0,29,16.554,10.129.9.167:51469-149.156.96.8:53-UDP
1777297843.655763,traffic,in,UDP,10.129.9.167,149.156.96.8,63493,53,59,128,0,0,31,9.058,10.129.9.167:63493-149.156.96.8:53-UDP
1777297843.65597,traffic,in,UDP,10.129.9.167,149.156.96.8,52764,53,57,128,0,0,29,6.047,10.129.9.167:52764-149.156.96.8:53-UDP
1777297843.656176,traffic,in,UDP,10.129.9.167,149.156.96.8,65339,53,70,128,0,0,42,0.0,10.129.9.167:65339-149.156.96.8:53-UDP
1777297843.656551,traffic,in,UDP,10.129.9.167,149.156.96.8,53221,53,70,128,0,0,42,0.0,10.129.9.167:53221-149.156.96.8:53-UDP
1777297843.656954,traffic,in,UDP,10.129.9.167,149.156.119.130,64596,53,62,128,0,0,34,0.0,10.129.9.167:64596-149.156.119.130:53-UDP
1777297843.65732,traffic,in,UDP,10.129.9.167,149.156.119.130,53885,53,80,128,0,0,52,0.0,10.129.9.167:53885-149.156.119.130:53-UDP
1777297843.657688,traffic,in,TCP,72.145.35.117,10.129.9.167,443,50202,91,107,24,16385,51,2.577,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.657978,traffic,in,TCP,72.145.35.117,10.129.9.167,443,50202,109,107,24,16385,69,0.29,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.658235,traffic,in,TCP,10.129.9.167,72.145.35.117,50202,443,40,128,16,255,0,0.258,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.658453,traffic,in,TCP,10.129.9.167,52.112.126.35,56715,443,40,128,17,255,0,7.009,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.658643,traffic,in,TCP,10.129.9.167,72.145.35.117,50202,443,127,128,24,255,87,0.408,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.658828,traffic,in,TCP,10.129.9.167,72.145.35.117,50202,443,214,128,24,255,174,0.185,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.659018,traffic,in,TCP,10.129.9.167,72.145.35.117,50202,443,78,128,24,255,38,0.19,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.659676,traffic,in,UDP,149.156.96.8,10.129.9.167,53,52764,113,61,0,0,85,3.707,10.129.9.167:52764-149.156.96.8:53-UDP
1777297843.660435,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55707,91,61,0,0,63,5.098,10.129.9.167:55707-149.156.96.8:53-UDP
1777297843.660958,traffic,in,UDP,149.156.96.8,10.129.9.167,53,51469,89,61,0,0,61,5.403,10.129.9.167:51469-149.156.96.8:53-UDP
1777297843.661554,traffic,in,UDP,149.156.96.8,10.129.9.167,53,53221,196,61,0,0,168,5.003,10.129.9.167:53221-149.156.96.8:53-UDP
1777297843.661915,traffic,in,UDP,149.156.96.8,10.129.9.167,53,63493,116,61,0,0,88,6.152,10.129.9.167:63493-149.156.96.8:53-UDP
1777297843.662499,traffic,in,UDP,149.156.96.8,10.129.9.167,53,65339,184,61,0,0,156,6.323,10.129.9.167:65339-149.156.96.8:53-UDP
1777297843.662723,traffic,in,UDP,10.129.9.167,149.156.96.8,55707,53,88,128,0,0,60,2.288,10.129.9.167:55707-149.156.96.8:53-UDP
1777297843.662939,traffic,in,UDP,10.129.9.167,149.156.96.8,52764,53,57,128,0,0,29,3.263,10.129.9.167:52764-149.156.96.8:53-UDP
1777297843.663149,traffic,in,UDP,10.129.9.167,149.156.96.8,51469,53,88,128,0,0,60,2.191,10.129.9.167:51469-149.156.96.8:53-UDP
1777297843.663312,traffic,in,TCP,10.129.9.167,34.107.221.82,50208,80,52,128,2,65535,0,0.0,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.663651,traffic,in,UDP,149.156.119.130,10.129.9.167,53,53885,155,61,0,0,127,6.331,10.129.9.167:53885-149.156.119.130:53-UDP
1777297843.66387,traffic,in,UDP,10.129.9.167,224.0.0.251,5353,5353,77,1,0,0,49,10.586,10.129.9.167:5353-224.0.0.251:5353-UDP
1777297843.665017,traffic,in,UDP,149.156.119.130,10.129.9.167,53,64596,265,61,0,0,237,8.063,10.129.9.167:64596-149.156.119.130:53-UDP
1777297843.665789,traffic,in,UDP,149.156.96.8,10.129.9.167,53,52764,113,61,0,0,85,2.85,10.129.9.167:52764-149.156.96.8:53-UDP
1777297843.666384,traffic,in,UDP,149.156.96.8,10.129.9.167,53,51469,104,61,0,0,76,3.235,10.129.9.167:51469-149.156.96.8:53-UDP
1777297843.666906,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55707,116,61,0,0,88,4.183,10.129.9.167:55707-149.156.96.8:53-UDP
1777297843.667106,traffic,in,TCP,10.129.9.167,34.204.224.153,50209,443,52,128,2,65535,0,0.0,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.667271,traffic,in,TCP,10.129.9.167,34.204.224.153,50210,443,52,128,2,65535,0,0.0,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.667421,traffic,in,TCP,52.112.126.35,10.129.9.167,443,56715,40,107,16,16386,0,8.968,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.668047,traffic,in,TCP,34.107.221.82,10.129.9.167,80,50208,52,118,18,65535,0,4.735,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.668291,traffic,in,TCP,10.129.9.167,34.107.221.82,50208,80,40,128,16,255,0,0.244,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.668523,traffic,in,TCP,10.129.9.167,34.107.221.82,50208,80,372,128,24,255,332,0.232,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.668884,traffic,in,UDP,10.129.9.167,149.156.96.8,63493,53,65,128,0,0,37,6.969,10.129.9.167:63493-149.156.96.8:53-UDP
1777297843.669119,traffic,in,UDP,10.129.9.167,149.156.96.8,53221,53,65,128,0,0,37,7.565,10.129.9.167:53221-149.156.96.8:53-UDP
1777297843.669293,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,52,128,2,65535,0,0.0,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.669523,traffic,in,TCP,10.129.9.167,52.123.128.14,50214,443,52,128,2,65535,0,0.0,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.669731,traffic,in,TCP,72.145.35.117,10.129.9.167,443,50202,40,107,16,16384,0,10.713,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.669944,traffic,in,TCP,72.145.35.117,10.129.9.167,443,50202,78,107,24,16384,38,0.213,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.670177,traffic,in,UDP,10.129.9.167,149.156.119.130,52545,53,81,128,0,0,53,0.0,10.129.9.167:52545-149.156.119.130:53-UDP
1777297843.670394,traffic,in,UDP,10.129.9.167,149.156.119.130,62352,53,81,128,0,0,53,0.0,10.129.9.167:62352-149.156.119.130:53-UDP
1777297843.670606,traffic,in,UDP,10.129.9.167,149.156.119.130,60979,53,81,128,0,0,53,0.0,10.129.9.167:60979-149.156.119.130:53-UDP
1777297843.671501,traffic,in,UDP,149.156.96.8,10.129.9.167,53,53221,232,61,0,0,204,2.383,10.129.9.167:53221-149.156.96.8:53-UDP
1777297843.672387,traffic,in,UDP,149.156.96.8,10.129.9.167,53,63493,256,61,0,0,228,3.502,10.129.9.167:63493-149.156.96.8:53-UDP
1777297843.674393,traffic,in,UDP,149.156.119.130,10.129.9.167,53,52545,439,61,0,0,411,4.216,10.129.9.167:52545-149.156.119.130:53-UDP
1777297843.675675,traffic,in,UDP,149.156.119.130,10.129.9.167,53,60979,455,61,0,0,427,5.069,10.129.9.167:60979-149.156.119.130:53-UDP
1777297843.675977,traffic,in,TCP,10.129.9.167,149.156.119.130,52723,53,52,128,2,65535,0,0.0,10.129.9.167:52723-149.156.119.130:53-TCP
1777297843.676178,traffic,in,TCP,10.129.9.167,72.145.35.117,50202,443,40,128,16,255,0,6.234,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.676423,traffic,in,UDP,10.129.9.167,149.156.96.8,65339,53,64,128,0,0,36,13.924,10.129.9.167:65339-149.156.96.8:53-UDP
1777297843.676659,traffic,in,UDP,10.129.9.167,149.156.96.8,52764,53,64,128,0,0,36,10.87,10.129.9.167:52764-149.156.96.8:53-UDP
1777297843.676876,traffic,in,UDP,10.129.9.167,149.156.96.8,54422,53,64,128,0,0,36,33.912,10.129.9.167:54422-149.156.96.8:53-UDP
1777297843.67709,traffic,in,UDP,10.129.9.167,149.156.96.8,63758,53,64,128,0,0,36,31.969,10.129.9.167:63758-149.156.96.8:53-UDP
1777297843.677254,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,52,116,18,65535,0,7.962,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.677409,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,52,115,18,65535,0,7.885,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.678335,traffic,in,UDP,149.156.119.130,10.129.9.167,53,62352,467,61,0,0,439,7.941,10.129.9.167:62352-149.156.119.130:53-UDP
1777297843.678514,traffic,in,TCP,34.107.221.82,10.129.9.167,80,50208,40,118,16,1053,0,9.991,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.678721,traffic,in,TCP,34.107.221.82,10.129.9.167,80,50208,256,118,24,1053,216,0.207,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.678879,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,40,128,16,255,0,1.624,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.679044,traffic,in,TCP,10.129.9.167,52.123.128.14,50214,443,40,128,16,255,0,1.635,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.679233,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,523,128,24,255,483,0.354,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.679447,traffic,in,TCP,10.129.9.167,52.123.128.14,50214,443,523,128,24,255,483,0.403,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.679627,traffic,in,TCP,10.129.9.167,34.107.221.82,50208,80,372,128,24,255,332,0.906,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.679852,traffic,in,UDP,10.129.9.167,149.156.96.8,51469,53,60,128,0,0,32,13.468,10.129.9.167:51469-149.156.96.8:53-UDP
1777297843.680073,traffic,in,UDP,10.129.9.167,149.156.96.8,55707,53,60,128,0,0,32,13.168,10.129.9.167:55707-149.156.96.8:53-UDP
1777297843.680286,traffic,in,UDP,10.129.9.167,149.156.96.8,53221,53,68,128,0,0,40,8.785,10.129.9.167:53221-149.156.96.8:53-UDP
1777297843.680494,traffic,in,UDP,10.129.9.167,149.156.96.8,63493,53,68,128,0,0,40,8.107,10.129.9.167:63493-149.156.96.8:53-UDP
1777297843.681237,traffic,in,UDP,10.129.9.167,224.0.0.252,50866,5355,55,1,0,0,27,0.0,10.129.9.167:50866-224.0.0.252:5355-UDP
1777297843.681804,traffic,in,TCP,149.156.119.130,10.129.9.167,53,52723,52,61,18,64660,0,5.827,10.129.9.167:52723-149.156.119.130:53-TCP
1777297843.682182,traffic,in,UDP,149.156.96.8,10.129.9.167,53,52764,139,61,0,0,111,5.523,10.129.9.167:52764-149.156.96.8:53-UDP
1777297843.682523,traffic,in,UDP,149.156.96.8,10.129.9.167,53,54422,139,61,0,0,111,5.647,10.129.9.167:54422-149.156.96.8:53-UDP
1777297843.682861,traffic,in,UDP,149.156.96.8,10.129.9.167,53,63758,139,61,0,0,111,5.771,10.129.9.167:63758-149.156.96.8:53-UDP
1777297843.683187,traffic,in,UDP,149.156.96.8,10.129.9.167,53,65339,139,61,0,0,111,6.765,10.129.9.167:65339-149.156.96.8:53-UDP
1777297843.685301,traffic,in,UDP,149.156.96.8,10.129.9.167,53,51469,365,61,0,0,337,5.449,10.129.9.167:51469-149.156.96.8:53-UDP
1777297843.686563,traffic,in,UDP,149.156.96.8,10.129.9.167,53,55707,313,61,0,0,285,6.49,10.129.9.167:55707-149.156.96.8:53-UDP
1777297843.687568,traffic,in,UDP,149.156.96.8,10.129.9.167,53,53221,127,61,0,0,99,7.282,10.129.9.167:53221-149.156.96.8:53-UDP
1777297843.688165,traffic,in,UDP,149.156.96.8,10.129.9.167,53,63493,139,61,0,0,111,7.671,10.129.9.167:63493-149.156.96.8:53-UDP
1777297843.688367,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,40,116,16,4062,0,9.134,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.688625,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,185,117,24,16384,145,0.258,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.689393,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,40,115,16,4062,0,9.945,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.68965,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,1290,116,16,16384,1250,0.257,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.689857,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,1290,116,16,16384,1250,0.208,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.690039,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,1290,116,16,16384,1250,0.181,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.690248,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,1290,116,16,16384,1250,0.21,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.690426,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,1279,116,24,16384,1239,0.178,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.690604,traffic,in,TCP,34.107.221.82,10.129.9.167,80,50208,256,118,24,1052,216,10.978,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.690821,traffic,in,TCP,72.145.35.117,10.129.9.167,443,50202,634,107,24,16384,594,14.643,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.690991,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50209,52,241,18,26883,0,23.885,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.691159,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,44,241,18,26883,0,23.888,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.691392,traffic,in,TCP,10.129.9.167,52.123.128.14,50214,443,40,128,16,255,0,0.966,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.691621,traffic,in,TCP,10.129.9.167,34.204.224.153,50209,443,40,128,16,255,0,0.63,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.691957,traffic,in,TCP,10.129.9.167,34.204.224.153,50210,443,40,128,16,65535,0,0.798,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.692307,traffic,in,TCP,10.129.9.167,72.145.35.117,50202,443,40,128,17,253,0,1.486,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.692522,traffic,in,TCP,10.129.9.167,20.190.159.71,58778,443,52,128,2,65535,0,0.0,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.692711,traffic,in,TCP,10.129.9.167,20.190.159.71,58779,443,52,128,2,65535,0,0.0,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.692892,traffic,in,TCP,10.129.9.167,20.190.159.71,58780,443,52,128,2,65535,0,0.0,10.129.9.167:58780-20.190.159.71:443-TCP
1777297843.693115,traffic,in,TCP,10.129.9.167,34.204.224.153,50209,443,488,128,24,255,448,1.494,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.693364,traffic,in,TCP,10.129.9.167,34.204.224.153,50210,443,488,128,24,65535,448,1.407,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.693727,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,91,128,24,255,51,5.102,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.694098,traffic,in,UDP,10.129.9.167,149.156.119.130,59060,53,91,128,0,0,63,0.0,10.129.9.167:59060-149.156.119.130:53-UDP
1777297843.694367,traffic,in,UDP,10.129.9.167,149.156.119.130,63256,53,91,128,0,0,63,0.0,10.129.9.167:63256-149.156.119.130:53-UDP
1777297843.694599,traffic,in,UDP,10.129.9.167,149.156.119.130,57875,53,91,128,0,0,63,0.0,10.129.9.167:57875-149.156.119.130:53-UDP
1777297843.694793,traffic,in,TCP,10.129.9.167,52.123.128.14,50214,443,198,128,24,255,158,3.401,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.695078,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,1290,128,16,255,1250,1.351,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.695282,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,1290,128,16,255,1250,0.205,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.695466,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,63,128,24,255,23,0.183,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.695647,traffic,in,TCP,10.129.9.167,52.123.128.14,50214,443,40,128,17,255,0,0.855,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.695869,traffic,in,UDP,10.129.9.167,149.156.96.8,54720,53,80,128,0,0,52,0.0,10.129.9.167:54720-149.156.96.8:53-UDP
1777297843.696099,traffic,in,UDP,10.129.9.167,149.156.96.8,51515,53,80,128,0,0,52,0.0,10.129.9.167:51515-149.156.96.8:53-UDP
1777297843.696903,traffic,in,UDP,149.156.96.8,10.129.9.167,53,54720,193,61,0,0,165,1.034,10.129.9.167:54720-149.156.96.8:53-UDP
1777297843.697541,traffic,in,UDP,149.156.96.8,10.129.9.167,53,51515,252,61,0,0,224,1.442,10.129.9.167:51515-149.156.96.8:53-UDP
1777297843.697808,traffic,in,TCP,10.129.9.167,2.17.98.149,58781,443,52,128,2,65535,0,0.0,10.129.9.167:58781-2.17.98.149:443-TCP
1777297843.697978,traffic,in,TCP,10.129.9.167,34.107.221.82,50208,80,40,128,16,254,0,7.374,10.129.9.167:50208-34.107.221.82:80-TCP
1777297843.6982,traffic,in,UDP,10.129.9.167,224.0.0.251,5353,5353,77,1,0,0,49,34.33,10.129.9.167:5353-224.0.0.251:5353-UDP
1777297843.698361,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,40,117,16,16384,0,2.896,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.69852,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,40,116,16,16384,0,2.872,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.698709,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,382,116,24,16384,342,0.19,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.698864,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,40,116,16,16384,0,0.154,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.699014,traffic,in,TCP,52.123.128.14,10.129.9.167,443,50214,40,116,20,0,0,0.15,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.69917,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,52,116,16,16384,0,0.809,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.699319,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,52,116,16,16384,0,0.149,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.699465,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,40,117,16,16386,0,0.145,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.699636,traffic,in,TCP,72.145.35.117,10.129.9.167,443,50202,82,107,24,16384,42,7.328,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.699784,traffic,in,TCP,72.145.35.117,10.129.9.167,443,50202,40,107,17,16384,0,0.149,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.699935,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58780,52,108,18,65535,0,7.042,10.129.9.167:58780-20.190.159.71:443-TCP
1777297843.700082,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58778,52,106,18,65535,0,7.56,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.700228,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58779,52,107,18,65535,0,7.518,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.700371,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50209,40,241,16,4062,0,7.257,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.701226,traffic,in,UDP,149.156.119.130,10.129.9.167,53,59060,529,61,0,0,501,7.129,10.129.9.167:59060-149.156.119.130:53-UDP
1777297843.701499,traffic,in,TCP,10.129.9.167,52.123.128.14,50214,443,40,128,20,0,0,2.486,10.129.9.167:50214-52.123.128.14:443-TCP
1777297843.701701,traffic,in,TCP,10.129.9.167,72.145.35.117,50202,443,40,128,20,0,0,1.916,10.129.9.167:50202-72.145.35.117:443-TCP
1777297843.701917,traffic,in,TCP,10.129.9.167,52.123.129.14,50213,443,847,128,24,255,807,2.453,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.702087,traffic,in,TCP,10.129.9.167,20.190.159.71,58780,443,40,128,16,255,0,2.152,10.129.9.167:58780-20.190.159.71:443-TCP
1777297843.702242,traffic,in,TCP,10.129.9.167,20.190.159.71,58778,443,40,128,16,255,0,2.161,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.702388,traffic,in,TCP,10.129.9.167,20.190.159.71,58779,443,40,128,16,255,0,2.16,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.70257,traffic,in,TCP,10.129.9.167,20.190.159.71,58778,443,504,128,24,255,464,0.328,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.702747,traffic,in,TCP,10.129.9.167,20.190.159.71,58779,443,504,128,24,255,464,0.36,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.702924,traffic,in,TCP,10.129.9.167,20.190.159.71,58780,443,504,128,24,255,464,0.836,10.129.9.167:58780-20.190.159.71:443-TCP
1777297843.703204,traffic,in,TCP,10.129.9.167,52.112.126.35,56715,443,273,128,25,255,233,35.783,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.703393,traffic,in,TCP,52.123.129.14,10.129.9.167,443,50213,40,117,16,16383,0,1.476,10.129.9.167:50213-52.123.129.14:443-TCP
1777297843.703555,traffic,in,TCP,2.17.98.149,10.129.9.167,443,58781,52,51,18,64240,0,5.747,10.129.9.167:58781-2.17.98.149:443-TCP
1777297843.703705,traffic,in,TCP,10.129.9.167,2.17.98.149,58781,443,40,128,16,255,0,0.15,10.129.9.167:58781-2.17.98.149:443-TCP
1777297843.703883,traffic,in,TCP,10.129.9.167,2.17.98.149,58781,443,257,128,24,255,217,0.178,10.129.9.167:58781-2.17.98.149:443-TCP
1777297843.704633,traffic,in,UDP,149.156.119.130,10.129.9.167,53,57875,417,61,0,0,389,10.034,10.129.9.167:57875-149.156.119.130:53-UDP
1777297843.705102,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50209,1290,241,16,110,1250,4.731,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.705539,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50209,1290,241,16,110,1250,0.437,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.705952,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50209,1290,241,16,110,1250,0.413,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.706224,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50209,519,241,24,110,479,0.272,10.129.9.167:50209-34.204.224.153:443-TCP
1777297843.706375,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,40,241,16,65535,0,13.01,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.706556,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,576,241,16,11792,536,0.182,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.706735,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,576,241,16,11792,536,0.179,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.706911,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,576,241,16,11792,536,0.176,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.707083,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,576,241,16,11792,536,0.172,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.707255,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,576,241,16,11792,536,0.172,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.707427,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,576,241,16,11792,536,0.172,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.7076,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,576,241,16,11792,536,0.173,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.70819,traffic,in,TCP,34.204.224.153,10.129.9.167,443,50210,517,241,24,11792,477,0.59,10.129.9.167:50210-34.204.224.153:443-TCP
1777297843.708392,traffic,in,TCP,52.112.126.35,10.129.9.167,443,56715,1290,107,16,16385,1250,5.188,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.708569,traffic,in,TCP,52.112.126.35,10.129.9.167,443,56715,1290,107,16,16385,1250,0.177,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.708741,traffic,in,TCP,52.112.126.35,10.129.9.167,443,56715,1290,107,16,16385,1250,0.172,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.708913,traffic,in,TCP,52.112.126.35,10.129.9.167,443,56715,1290,107,16,16385,1250,0.172,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.709085,traffic,in,TCP,52.112.126.35,10.129.9.167,443,56715,1290,107,16,16385,1250,0.172,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.709258,traffic,in,TCP,52.112.126.35,10.129.9.167,443,56715,126,107,24,16385,86,0.173,10.129.9.167:56715-52.112.126.35:443-TCP
1777297843.709987,traffic,in,UDP,149.156.119.130,10.129.9.167,53,63256,429,61,0,0,401,15.62,10.129.9.167:63256-149.156.119.130:53-UDP
1777297843.710205,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58779,1290,107,16,16384,1250,7.457,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.710387,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58779,1290,107,16,16384,1250,0.182,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.710563,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58779,244,107,24,16384,204,0.176,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.710736,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58779,1290,107,16,16384,1250,0.173,10.129.9.167:58779-20.190.159.71:443-TCP
1777297843.710905,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58778,1290,106,16,16384,1250,8.335,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.711073,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58778,1290,106,16,16384,1250,0.168,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.711244,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58778,1290,106,16,16384,1250,0.171,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.711415,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58778,244,106,24,16384,204,0.17,10.129.9.167:58778-20.190.159.71:443-TCP
1777297843.711591,traffic,in,TCP,20.190.159.71,10.129.9.167,443,58780,1290,108,16,16384,1250,8.667,10.129.9.167:58780-20.190.159.71:443-TCP
